username,LABEL,user_id,account_age_years,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@semanariomex Es puto, pero no gay",2024-12-21 05:32:14+00:00,False,False,,semanariomex,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk About time,2024-12-21 15:50:28+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@ElonFactsX Easy to say coming from a billionaire with lots of baby mamas.,2024-12-27 07:42:17+00:00,False,False,,ElonFactsX,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@RicardoMonrealA Lacra humana, chingas a tu madre",2024-12-27 14:30:08+00:00,False,False,,RicardoMonrealA,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@SoniTuit Ya supérenlo,2024-12-27 17:23:23+00:00,False,False,,SoniTuit,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@monicagarzag Ya te prostituyen así?,2024-12-28 00:01:11+00:00,False,False,,monicagarzag,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@NMukherjee6 Which plane was this?,2024-12-29 04:54:17+00:00,False,False,,NMukherjee6,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@A_MontielR @Claudiashein Huevones gorrones,2024-12-30 23:13:36+00:00,False,False,,"A_MontielR,Claudiashein",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@mario_dico50 @CitlaHM Imagínense si se tragara sus palabras,2024-12-30 23:31:08+00:00,False,False,,"mario_dico50,CitlaHM",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@georgesoros GTFO,2025-01-04 20:44:29+00:00,False,False,,georgesoros,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@AlexanderSoros @HillaryClinton Piss off, imbecile",2025-01-05 04:37:43+00:00,False,False,,"AlexanderSoros,HillaryClinton",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@HuXijin_GT Greenland is not Taiwan,2025-01-08 19:30:39+00:00,False,False,,HuXijin_GT,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@elonmusk @RobertKennedyJr , talk to Elon",2025-01-09 17:06:40+00:00,False,False,,"elonmusk,RobertKennedyJr",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@EndWokeness That clown wants to be president, and his body posture is that of arrogance and apathy. What a jerk.",2025-01-09 20:25:26+00:00,False,False,,EndWokeness,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@TheFlatEartherr Where is the freaking military?,2025-01-09 20:26:58+00:00,False,False,,TheFlatEartherr,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@KashpatelCIA Newsom, you bastard",2025-01-09 20:30:36+00:00,False,False,,,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Gentilenewsnet Send alerts when it gets torched,2025-01-09 20:31:11+00:00,False,False,,Gentilenewsnet,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@fox_carol59020 Both can go to hell. You can go along, too, with that whataboutism.",2025-01-09 20:34:40+00:00,False,False,,,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@Bubblebathgirl Why does an incompetent ""Didn't earn it"" fire chief rakes in more than even the president????",2025-01-09 20:38:40+00:00,False,False,,Bubblebathgirl,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Will there be prosecutions come January?,2025-01-10 21:22:36+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk Newscum,2025-01-12 01:45:56+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@RICALFONSIN Deja de chupársela a Maduro,2025-01-12 01:54:42+00:00,False,False,,RICALFONSIN,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@w_terrence Because she is totally Inept,2025-01-12 01:57:14+00:00,False,False,,w_terrence,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@BruceBartlett Fun fact: Trump will be your president. Deal with it, imbecile.",2025-01-12 01:59:42+00:00,False,False,,BruceBartlett,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@tafkam08 Your tears are delicious,2025-01-12 02:00:46+00:00,False,False,,tafkam08,
