Unnamed: 0,username,LABEL,processed,user_found,error,user_id,verified,account_age_days,followers_count,following_count,tweet_count_total,follower_following_ratio,tweets_fetched,fraction_retweets,fraction_with_urls,fraction_with_media,avg_tweet_length,avg_sentiment,tweets_per_week,domain_diversity,network_clustering_coefficient,mutual_followers_with_misinfo_spreaders,interaction_with_bots,inferred_political_leaning,personality_big_five,cognitive_reflection_score,avg_exclamation_count,liwc_categories,topic_distribution,image_content_descriptors,image_forensic_signals
129,BlueStateSOS,unreliable,True,True,,1.54526607548647e+18,False,1004.0,2549.0,2146.0,1427.0,1.1877912395153774,97.0,0.4742268041237113,0.4536082474226804,0.3608247422680412,112.77319587628864,0.0637242268041237,0.6762948207171315,0.1818181818181818,,,,,,,,,,,
130,bLuNtEd78,unreliable,True,True,,2583339558.0,False,3941.0,69.0,274.0,1553.0,0.2518248175182482,92.0,0.8586956521739131,0.3260869565217391,0.1847826086956521,112.33695652173913,0.0637353543195934,0.1634103019538188,0.1666666666666666,,,,,,,,,,,
131,Bob_hatfield07,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
132,BobChris777,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,bodycoteart,unreliable,True,True,,2339725772.0,False,4072.0,184.0,791.0,7671.0,0.2326169405815423,100.0,0.33,0.3,0.12,79.13,0.0002081845238095,0.1719056974459725,0.1,,,,,,,,,,,
134,BolsonaroFan,unreliable,True,True,,1.1612861275648737e+18,False,2063.0,1.0,27.0,0.0,0.037037037037037,0.0,,,,,,,,,,,,,,,,,,
135,bonniegjennings,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,boosbazaar,unreliable,True,True,,369066966.0,False,4961.0,714.0,972.0,7357.0,0.7345679012345679,100.0,0.26,0.78,0.0,117.55,-0.0089050986050986,0.1411005845595646,0.4615384615384615,,,,,,,,,,,
137,Bootsie471,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,boylexis,unreliable,True,True,,425168475.0,False,4876.0,568.0,731.0,6357.0,0.7770177838577291,99.0,0.696969696969697,0.4848484848484848,0.3737373737373737,88.4040404040404,0.0284551867885201,0.1421246923707957,0.0625,,,,,,,,,,,
139,brad_karla,unreliable,True,True,,9.905504408981914e+17,False,2535.0,61.0,252.0,4708.0,0.242063492063492,99.0,0.5151515151515151,0.5252525252525253,0.0303030303030303,132.86868686868686,0.0557179251023948,0.2733727810650887,0.2307692307692307,,,,,,,,,,,
140,brainpowerguy,unreliable,True,True,,59854077.0,False,5735.0,98.0,539.0,4314.0,0.1818181818181818,100.0,0.14,0.33,0.24,101.92,0.0237235209235209,0.1220575414123801,0.1515151515151515,,,,,,,,,,,
141,BRCPres,unreliable,True,True,,35715087.0,False,5824.0,327.0,1173.0,4633.0,0.278772378516624,100.0,0.41,0.77,0.3,60.38,-0.0093525793650793,0.1201923076923077,0.0389610389610389,,,,,,,,,,,
142,BrendanDanforth,unreliable,True,True,,381903825.0,False,4939.0,124.0,332.0,4191.0,0.3734939759036144,100.0,0.34,0.22,0.13,137.72,-0.0039085034013605,0.1417290949584936,0.2272727272727272,,,,,,,,,,,
143,BrianKamen,unreliable,True,True,,8.699711935033713e+17,False,2867.0,1024.0,1912.0,1315.0,0.5355648535564853,50.0,0.16,0.12,0.1,92.56,0.1530855429292929,0.1220788280432507,0.5,,,,,,,,,,,
144,brianlarabee,unreliable,True,True,,101557057.0,False,5572.0,166.0,251.0,3469.0,0.6613545816733067,98.0,0.4795918367346938,0.6224489795918368,0.3163265306122449,86.51020408163265,0.0633079585831898,0.1231155778894472,0.1639344262295081,,,,,,,,,,,
145,briansains,unreliable,True,True,,548418829.0,False,4746.0,221.0,871.0,6590.0,0.2537313432835821,100.0,0.61,0.2,0.12,133.73,0.0333343620355339,0.1474926253687315,0.2,,,,,,,,,,,
146,BroJoe_joejo,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
147,broker_bailey,unreliable,True,True,,1.493671485713625e+18,False,1146.0,2.0,14.0,2.0,0.1428571428571428,2.0,0.0,0.5,0.5,130.5,0.0291666666666666,0.0122164048865619,1.0,,,,,,,,,,,
148,BrookItUp,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,BruceGuerra6,reliable,True,True,,1.0275778082166824e+18,False,2432.0,10.0,440.0,1611.0,0.0227272727272727,0.0,,,,,,,,,,,,,,,,,,
150,Bseifoori,unreliable,True,True,,9.679746565516698e+17,False,2597.0,10.0,23.0,150.0,0.4347826086956521,93.0,0.8494623655913979,0.3225806451612903,0.2258064516129032,122.86021505376344,-0.0225235069589908,0.2506738544474393,0.2333333333333333,,,,,,,,,,,
151,btmn_15,unreliable,True,True,,318491754.0,False,5043.0,42.0,424.0,8837.0,0.0990566037735849,100.0,1.0,0.16,0.12,132.39,0.0018636363636363,0.1388062661114416,0.1875,,,,,,,,,,,
152,btrow50,unreliable,True,True,,622390825.0,False,4664.0,177.0,975.0,744.0,0.1815384615384615,100.0,0.19,0.06,0.05,69.41,0.0223364267676767,0.1500857632933104,0.3333333333333333,,,,,,,,,,,
153,bucketofmystery,unreliable,True,True,,8.498406440801157e+17,False,2923.0,220.0,228.0,3309.0,0.9649122807017544,100.0,0.0,0.99,0.99,165.11,0.0649466089466089,0.2394799863154293,0.0101010101010101,,,,,,,,,,,
154,buford_vernon,unreliable,True,True,,1.058686949899137e+18,False,2347.0,1020.0,798.0,36548.0,1.2781954887218046,99.0,0.4747474747474747,0.3131313131313131,0.2121212121212121,74.75757575757575,0.0535016835016835,0.2952705581593524,0.1290322580645161,,,,,,,,,,,
155,Buraq_ZA,unreliable,True,True,,9.967629320411424e+17,False,2517.0,79.0,65.0,37.0,1.2153846153846153,5.0,0.0,0.0,0.0,131.0,0.1866666666666666,0.0139054429876837,,,,,,,,,,,,
156,burnsey3,unreliable,True,True,,1.8912884781950892e+18,False,49.0,1.0,41.0,0.0,0.024390243902439,0.0,,,,,,,,,,,,,,,,,,
157,buttahmak,unreliable,True,True,,1014763861.0,False,4495.0,45.0,259.0,898.0,0.1737451737451737,97.0,1.0,0.3711340206185567,0.2886597938144329,124.5979381443299,0.0489086557772124,0.1510567296996663,0.0555555555555555,,,,,,,,,,,
158,BuxomBroad,unreliable,True,True,,4895380846.0,False,3343.0,755.0,2862.0,15401.0,0.263801537386443,96.0,0.9895833333333334,0.7916666666666666,0.65625,88.11458333333333,0.1774506598725348,0.2010170505533951,0.0131578947368421,,,,,,,,,,,
159,BXM3,unreliable,True,True,,39004828.0,False,5811.0,50.0,889.0,1158.0,0.0562429696287964,0.0,,,,,,,,,,,,,,,,,,
160,C0UN73RM2N,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,C2C_Idaho,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
162,CABOewm,unreliable,True,True,,49793292.0,False,5767.0,58.0,406.0,2183.0,0.1428571428571428,99.0,0.6262626262626263,0.5454545454545454,0.3737373737373737,77.57575757575758,0.1028850008016675,0.1201664643662216,0.1111111111111111,,,,,,,,,,,
163,CADurant,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
164,canadiankook,unreliable,True,True,,345558383.0,False,4999.0,15.0,165.0,2323.0,0.0909090909090909,97.0,0.8969072164948454,0.1546391752577319,0.0412371134020618,111.75257731958764,0.0711571371545598,0.1358271654330866,0.4666666666666667,,,,,,,,,,,
165,CannonsCall,unreliable,True,True,,47111459.0,False,5775.0,2059.0,2889.0,15983.0,0.7127033575631706,100.0,0.68,0.22,0.13,93.63,0.0713574937562437,0.1212121212121212,0.2272727272727272,,,,,,,,,,,
166,cantgolfatall,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,cappy_diane,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Carterjoelean,unreliable,True,True,,43327029.0,False,5792.0,201.0,352.0,23317.0,0.5710227272727273,100.0,0.49,0.3,0.03,99.24,0.0533056006493506,0.1208563535911602,0.2333333333333333,,,,,,,,,,,
169,Cat_Young_CY,unreliable,True,True,,8.850874295348101e+17,False,2826.0,182.0,245.0,16340.0,0.7428571428571429,100.0,1.0,0.31,0.26,113.76,-0.0025611186267436,0.2476999292285916,0.1290322580645161,,,,,,,,,,,
170,CatChick64,unreliable,True,True,,205158903.0,False,5283.0,35.0,44.0,954.0,0.7954545454545454,98.0,0.3163265306122449,0.3163265306122449,0.2959183673469387,151.5408163265306,0.0924100148717495,0.1298504637516562,0.0967741935483871,,,,,,,,,,,
171,Catsailor58,unreliable,True,True,,262436641.0,False,5144.0,539.0,1470.0,7600.0,0.3666666666666666,97.0,0.9896907216494846,0.5154639175257731,0.4329896907216495,108.43298969072166,0.047531442462177,0.1319984447900466,0.06,,,,,,,,,,,
172,Cazlorn,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,CCIRI_UGANDA,unreliable,True,True,,7.353893458347663e+17,False,3239.0,345.0,282.0,4069.0,1.2234042553191489,99.0,0.1919191919191919,0.8080808080808081,0.7373737373737373,218.989898989899,0.075792331686271,0.2139549243593701,0.2,,,,,,,,,,,
174,cdntehuti,unreliable,True,True,,1.0291321792537231e+18,False,2428.0,131.0,1001.0,1125.0,0.1308691308691308,97.0,0.9690721649484536,0.134020618556701,0.0721649484536082,137.22680412371133,0.0083797966066007,0.279654036243822,0.4615384615384615,,,,,,,,,,,
175,CeciliaFrid,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Celestial______,unreliable,True,True,,1.448224211558822e+18,False,1272.0,1.0,12.0,2.0,0.0833333333333333,0.0,,,,,,,,,,,,,,,,,,
177,CensoredOpinion,unreliable,True,True,,1.6118925713530962e+18,False,820.0,0.0,5.0,2.0,0.0,2.0,0.0,0.5,0.0,84.0,-0.2,0.0170731707317073,1.0,,,,,,,,,,,
178,chakkal1782,unreliable,True,True,,2567736099.0,False,3967.0,24.0,333.0,2253.0,0.072072072072072,100.0,0.04,0.18,0.13,48.17,0.0374637085137085,0.1764557600201663,0.2777777777777778,,,,,,,,,,,
179,ChamberDisciple,unreliable,True,True,,552725069.0,False,4741.0,598.0,464.0,84627.0,1.2887931034482758,95.0,0.2842105263157894,0.4105263157894737,0.3368421052631579,80.84210526315789,0.0215990734411787,0.1402657667158827,0.0769230769230769,,,,,,,,,,,
180,changwangin,unreliable,True,True,,2190718711.0,False,4163.0,96.0,998.0,1922.0,0.096192384769539,86.0,0.9534883720930232,0.4767441860465116,0.3604651162790697,103.23255813953487,0.0515808753937841,0.1446072543838578,0.1463414634146341,,,,,,,,,,,
181,CharleyNavarre,unreliable,True,True,,7.377903334428836e+17,False,3232.0,54.0,388.0,883.0,0.1391752577319587,100.0,0.11,0.77,0.04,71.73,0.0723937815656565,0.2165841584158415,0.5324675324675324,,,,,,,,,,,
182,Charlie24723303,unreliable,True,True,,1.0385144778035324e+18,False,2402.0,16.0,64.0,9619.0,0.25,98.0,0.826530612244898,0.3469387755102041,0.0714285714285714,119.44897959183672,0.022409435094384,0.2855953372189841,0.3235294117647059,,,,,,,,,,,
183,cheaproofer,unreliable,True,True,,200488423.0,False,5294.0,20.0,55.0,187.0,0.3636363636363636,98.0,0.0918367346938775,0.1224489795918367,0.0510204081632653,98.96938775510203,0.0178486842015222,0.129580657347941,0.3333333333333333,,,,,,,,,,,
184,chicknorrisgal,unreliable,True,True,,22026378.0,False,5883.0,490.0,520.0,12279.0,0.9423076923076924,0.0,,,,,,,,,,,,,,,,,,
185,chinesepoep,unreliable,True,True,,363072982.0,False,4972.0,93.0,892.0,1411.0,0.1042600896860986,100.0,0.53,0.31,0.28,72.55,0.022655303030303,0.1407884151246983,0.0967741935483871,,,,,,,,,,,
186,Chinkasu15,unreliable,True,True,,1.0008124994557583e+18,False,2506.0,257.0,459.0,10201.0,0.5599128540305011,100.0,0.14,0.06,0.05,78.07,0.0871366522366522,0.2793296089385474,0.1666666666666666,,,,,,,,,,,
187,ChipIsEnough,unreliable,True,True,,324402486.0,False,5033.0,65.0,551.0,3057.0,0.1179673321234119,96.0,0.1041666666666666,0.4375,0.125,109.23958333333331,0.0390481333987193,0.1335187760778859,0.3095238095238095,,,,,,,,,,,
188,chloe_clit,unreliable,True,True,,2885497143.0,False,3791.0,62.0,485.0,918.0,0.1278350515463917,66.0,0.8181818181818182,0.5606060606060606,0.5,79.15151515151516,0.079128149050024,0.1218675811131627,0.1081081081081081,,,,,,,,,,,
189,chopper9717,unreliable,True,True,,307641679.0,False,5061.0,240.0,695.0,2666.0,0.3453237410071942,100.0,1.0,0.62,0.61,103.88,0.1468491702741703,0.1383125864453665,0.0161290322580645,,,,,,,,,,,
190,chris_leawood,unreliable,True,True,,9.231558149316854e+17,False,2721.0,8.0,95.0,232.0,0.0842105263157894,92.0,0.108695652173913,0.1630434782608695,0.0217391304347826,102.28260869565216,0.0704319789510006,0.2366776920249908,0.6,,,,,,,,,,,
191,chrisba50408140,unreliable,True,True,,2249170469.0,False,4117.0,167.0,1347.0,323.0,0.1239792130660727,95.0,0.7894736842105263,0.5473684210526316,0.3157894736842105,93.52631578947368,0.0124971994379889,0.1615253825601166,0.1153846153846153,,,,,,,,,,,
192,ChrisQueentm,unreliable,True,True,,1976392560.0,False,4186.0,3917.0,544.0,1658.0,7.200367647058823,89.0,0.6966292134831461,0.2696629213483146,0.1011235955056179,111.20224719101124,0.0276976020234447,0.1488294314381271,0.375,,,,,,,,,,,
193,Christian_Bunch,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,cindy_clawford,unreliable,True,True,,1.148434292395184e+18,False,2099.0,2.0,25.0,58.0,0.08,58.0,0.0344827586206896,0.1034482758620689,0.0862068965517241,116.34482758620688,0.085030109178816,0.1934254406860409,0.1666666666666666,,,,,,,,,,,
195,cjbnow,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,ck501505,unreliable,True,True,,507712139.0,False,4786.0,580.0,805.0,6992.0,0.7204968944099379,99.0,0.3434343434343434,0.2525252525252525,0.1818181818181818,73.8989898989899,0.0481254737125949,0.144797325532804,0.2,,,,,,,,,,,
197,Clearly_Nuts,unreliable,True,True,,9.620730945452236e+17,False,2613.0,286.0,1563.0,11089.0,0.1829814459373,100.0,0.92,0.21,0.16,115.83,0.0323730519480519,0.2678913126674321,0.1428571428571428,,,,,,,,,,,
198,cmaenteprises,unreliable,True,True,,564828999.0,False,4727.0,62.0,397.0,4530.0,0.1561712846347607,100.0,0.33,0.88,0.16,66.29,0.0099218253968254,0.1480854664692193,0.0568181818181818,,,,,,,,,,,
199,Coinabe1,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,collosous69,unreliable,True,True,,3115961040.0,False,3661.0,345.0,1050.0,2931.0,0.3285714285714285,86.0,0.4418604651162791,0.4534883720930232,0.2790697674418604,81.02325581395348,0.1117694524871123,0.1644359464627151,0.1282051282051282,,,,,,,,,,,
201,colsislander,unreliable,True,True,,1569698432.0,False,4294.0,237.0,544.0,11549.0,0.4356617647058823,98.0,0.6836734693877551,0.2755102040816326,0.2346938775510204,118.87755102040816,0.0824188679800924,0.159757801583605,0.1481481481481481,,,,,,,,,,,
202,ConstellationTr,unreliable,True,True,,8.055948450248458e+17,False,3045.0,408.0,56.0,976.0,7.285714285714286,99.0,0.3737373737373737,0.3737373737373737,0.0707070707070707,167.68686868686868,0.0510787474182791,0.2275862068965517,0.3783783783783784,,,,,,,,,,,
203,corymclainjohns,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Cr38ivCasey,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,crgreenstar,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,crossinghorse,unreliable,True,True,,1.77810875168759e+18,False,361.0,11.0,218.0,3.0,0.0504587155963302,0.0,,,,,,,,,,,,,,,,,,
207,CrudeRadio,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
208,CrusaderLone,unreliable,True,True,,3290137846.0,False,3610.0,220.0,328.0,685.0,0.6707317073170732,96.0,0.6354166666666666,0.7291666666666666,0.15625,111.30208333333331,0.0486717763573232,0.1861495844875346,0.4714285714285714,,,,,,,,,,,
209,Crypto_Mermaid,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,CryptoG666,unreliable,True,True,,1.4972445867832156e+18,False,1136.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,29.5,0.3,0.0123239436619718,,,,,,,,,,,,
211,Cryptogamer11,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,CryptoKeyser,unreliable,True,True,,132326725.0,False,5473.0,145.0,998.0,2656.0,0.1452905811623246,95.0,0.6947368421052632,0.1473684210526315,0.1052631578947368,125.76842105263158,0.1174369129895445,0.1215055728119861,0.3571428571428571,,,,,,,,,,,
213,CryptoKong,unreliable,True,True,,2336595188.0,False,4074.0,10364.0,2203.0,31.0,4.704493871992737,15.0,0.1333333333333333,0.2,0.1333333333333333,121.86666666666666,0.030837542087542,0.0257731958762886,0.6666666666666666,,,,,,,,,,,
214,CryptoLua,unreliable,True,True,,9.429660418267914e+17,False,2666.0,135.0,529.0,15274.0,0.2551984877126654,99.0,0.9292929292929292,0.0707070707070707,0.0404040404040404,105.6969696969697,0.0304015625227746,0.2599399849962491,0.5714285714285714,,,,,,,,,,,
215,ctomkins5,unreliable,True,True,,50681748.0,False,5765.0,245.0,1056.0,1422.0,0.2320075757575757,95.0,0.3368421052631579,0.3894736842105263,0.2526315789473684,71.63157894736842,0.0919737791448317,0.1153512575888985,0.3243243243243243,,,,,,,,,,,
216,cwtakqs,unreliable,True,True,,8.909930667182776e+17,False,2809.0,345.0,2366.0,668.0,0.1458157227387996,93.0,0.1935483870967742,0.7634408602150538,0.1935483870967742,60.494623655913976,0.0426785481543546,0.2317550729797081,0.1408450704225352,,,,,,,,,,,
217,CyrilBeraucare,unreliable,True,True,,9.98450749125382e+17,False,2513.0,32.0,92.0,2291.0,0.3478260869565217,100.0,0.19,0.12,0.1,83.67,0.0302920364357864,0.2785515320334262,0.25,,,,,,,,,,,
218,D_Williams101,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,d33827e13660468,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,dadeets,unreliable,True,True,,21540245.0,False,5888.0,810.0,587.0,18503.0,1.3798977853492334,100.0,0.93,0.12,0.08,126.57,0.0657055735930736,0.11888586956521739,0.25,,,,,,,,,,,
221,daggers519,unreliable,True,True,,85210030.0,False,5642.0,70.0,339.0,2288.0,0.20648967551622419,98.0,0.7857142857142857,0.42857142857142855,0.3673469387755102,125.54081632653062,0.031426331693391645,0.12158808933002481,0.09523809523809523,,,,,,,,,,,
222,dahmed23,unreliable,True,True,,618371051.0,False,4668.0,425.0,1978.0,5535.0,0.21486349848331648,99.0,0.5353535353535354,0.26262626262626265,0.1414141414141414,113.04040404040404,0.08367327677933738,0.14845758354755784,0.4230769230769231,,,,,,,,,,,
223,dakotahgolfer84,unreliable,True,True,,352831339.0,False,4988.0,87.0,38.0,9200.0,2.289473684210526,100.0,0.07,0.15,0.15,104.74,0.0044180474386724365,0.14033680834001605,0.06666666666666667,,,,,,,,,,,
224,dalerussell648,unreliable,True,True,,1.493294922715304e+18,False,1147.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
225,Dalmoriah,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,DamianYmirson,unreliable,True,True,,242940496.0,False,5185.0,438.0,1295.0,2095.0,0.3382239382239382,0.0,,,,,,,,,,,,,,,,,,
227,danawang1111,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
228,DanBParksJr,unreliable,True,True,,274203425.0,False,5122.0,120.0,1490.0,2777.0,0.08053691275167785,100.0,0.18,0.21,0.07,86.63,0.07185197510822512,0.13666536509176103,0.23809523809523808,,,,,,,,,,,
229,DanHDan147,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,DanielHalen1,unreliable,True,True,,1.198321429764178e+18,False,1961.0,97.0,1336.0,414.0,0.07260479041916168,0.0,,,,,,,,,,,,,,,,,,
231,danielhowes76,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,DanielleRowe81,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Danny45912001,unreliable,True,True,,4524712349.0,False,3398.0,27.0,45.0,2074.0,0.6,94.0,0.5212765957446809,0.2765957446808511,0.2127659574468085,76.40425531914893,-0.0003546099290780129,0.19364331959976455,0.15384615384615385,,,,,,,,,,,
234,DaphneyShimange,unreliable,True,True,,9.506942503495148e+17,False,2645.0,150.0,623.0,2047.0,0.24077046548956663,91.0,0.5714285714285714,0.5824175824175825,0.4945054945054945,100.85714285714286,0.0658640169354455,0.24083175803402648,0.09433962264150944,,,,,,,,,,,
235,DaphShimange,unreliable,True,True,,1.035186591134888e+18,False,2412.0,67.0,292.0,588.0,0.22945205479452055,73.0,0.589041095890411,0.6301369863013698,0.589041095890411,93.64383561643835,0.05757854968471406,0.21185737976782754,0.06521739130434782,,,,,,,,,,,
236,DarAbdulRehman1,unreliable,True,True,,7.673524622902804e+17,False,3151.0,133.0,201.0,9135.0,0.6616915422885572,98.0,0.2857142857142857,0.08163265306122448,0.061224489795918366,103.09183673469387,0.050754906941131425,0.21770866391621707,0.375,,,,,,,,,,,
237,DarciDee,unreliable,True,True,,54458275.0,False,5753.0,253.0,1095.0,3443.0,0.2310502283105023,55.0,0.8545454545454545,0.21818181818181817,0.03636363636363636,119.49090909090908,0.1598910533910534,0.06692160611854685,0.5833333333333334,,,,,,,,,,,
238,darelljacksonjr,unreliable,True,True,,1574198604.0,False,4292.0,9.0,54.0,238.0,0.16666666666666666,79.0,0.6835443037974683,0.7468354430379747,0.3924050632911392,106.24050632911393,0.013132515632515631,0.1288443616029823,0.1694915254237288,,,,,,,,,,,
239,DarioVillalta,unreliable,True,True,,985572110.0,False,4508.0,381.0,1280.0,16042.0,0.29765625,100.0,0.24,0.71,0.19,126.26,0.05331522366522368,0.15527950310559005,0.04225352112676056,,,,,,,,,,,
240,darkarrowgreen,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,darkfatman,unreliable,True,True,,1051695763.0,False,4479.0,657.0,1181.0,98559.0,0.5563082133784928,100.0,0.98,0.31,0.24,108.12,0.006550368612868622,0.15628488501897744,0.0967741935483871,,,,,,,,,,,
242,DarrkunGull,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,darvoigt,unreliable,True,True,,2682097656.0,False,3908.0,38.0,96.0,2827.0,0.3958333333333333,81.0,0.9753086419753086,0.1728395061728395,0.07407407407407407,124.75308641975309,0.027761332460406535,0.14508700102354144,0.5714285714285714,,,,,,,,,,,
244,daveedgar400,unreliable,True,True,,4293644956.0,False,3419.0,158.0,871.0,1810.0,0.18140068886337543,92.0,0.7934782608695652,0.5652173913043478,0.4782608695652174,89.20652173913044,0.12096108601543384,0.1883591693477625,0.038461538461538464,,,,,,,,,,,
245,DavePet96928428,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,DAVETRADER5150,unreliable,True,False,User not found on platform.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,DAVID_H128,unreliable,True,True,,8.433654117061018e+17,False,2941.0,81.0,78.0,33937.0,1.0384615384615385,100.0,0.0,0.15,0.15,98.82,0.0,0.2380142808568514,0.06666666666666667,,,,,,,,,,,
248,DavisSfwctpg,unreliable,True,True,,8.952672527187108e+17,False,2798.0,313.0,0.0,839.0,,88.0,0.18181818181818182,0.8863636363636364,0.5909090909090909,154.14772727272728,0.004047997614758976,0.22015725518227305,0.1282051282051282,,,,,,,,,,,
249,davoconelly,unreliable,True,True,,1.4853982189093028e+18,False,1169.0,131.0,97.0,2897.0,1.3505154639175259,100.0,0.19,0.35,0.3,123.39,-0.028586705060812206,0.5988023952095808,0.08571428571428572,,,,,,,,,,,
250,Dawn87435670,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
